Date,Quarter,Top,Left,Result,Player,Distance (ft),ShotType,Season
Nov 11,3,57,137,miss,Dirk Nowitzki,10.0,2-pointer,2002
Nov 11,3,216,156,miss,Dirk Nowitzki,19.0,2-pointer,2002
Nov 11,3,37,476,make,Dirk Nowitzki,24.0,3-pointer,2002
Nov 11,3,60,283,make,Dirk Nowitzki,4.0,2-pointer,2002
Nov 11,3,50,79,miss,Dirk Nowitzki,16.0,2-pointer,2002
Nov 11,4,288,207,make,Dirk Nowitzki,24.0,3-pointer,2002
Nov 11,4,34,396,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 11,4,168,452,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 11,4,85,324,miss,Dirk Nowitzki,9.0,2-pointer,2002
Nov 11,4,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 11,4,223,417,miss,Dirk Nowitzki,25.0,3-pointer,2002
Nov 13,1,254,86,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 13,1,85,476,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 13,2,118,334,miss,Dirk Nowitzki,12.0,2-pointer,2002
Nov 13,2,208,158,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 13,2,213,427,miss,Dirk Nowitzki,25.0,3-pointer,2002
Nov 13,2,147,123,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 13,3,27,427,miss,Dirk Nowitzki,19.0,2-pointer,2002
Nov 13,4,60,225,make,Dirk Nowitzki,2.0,2-pointer,2002
Nov 13,4,188,243,make,Dirk Nowitzki,14.0,2-pointer,2002
Nov 13,4,188,245,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 13,4,177,366,make,Dirk Nowitzki,18.0,2-pointer,2002
Nov 15,1,221,246,make,Dirk Nowitzki,17.0,2-pointer,2002
Nov 15,1,168,322,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 15,1,191,165,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 15,1,185,453,make,Dirk Nowitzki,25.0,3-pointer,2002
Nov 15,1,311,260,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 15,1,131,394,miss,Dirk Nowitzki,17.0,2-pointer,2002
Nov 15,1,62,422,make,Dirk Nowitzki,18.0,2-pointer,2002
Nov 15,1,129,130,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 15,2,180,455,make,Dirk Nowitzki,25.0,3-pointer,2002
Nov 15,3,106,127,make,Dirk Nowitzki,13.0,2-pointer,2002
Nov 15,3,231,206,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 15,3,242,71,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 15,3,260,64,miss,Dirk Nowitzki,27.0,3-pointer,2002
Nov 15,3,193,338,make,Dirk Nowitzki,17.0,2-pointer,2002
Nov 15,3,190,330,make,Dirk Nowitzki,17.0,2-pointer,2002
Nov 15,4,216,335,make,Dirk Nowitzki,19.0,2-pointer,2002
Nov 15,4,141,352,make,Dirk Nowitzki,14.0,2-pointer,2002
Nov 15,4,162,138,make,Dirk Nowitzki,15.0,2-pointer,2002
Nov 15,4,239,419,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 15,4,49,467,miss,Dirk Nowitzki,23.0,3-pointer,2002
Nov 16,1,49,97,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 16,1,185,35,make,Dirk Nowitzki,25.0,3-pointer,2002
Nov 16,1,60,384,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 16,2,103,373,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 16,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 16,2,139,391,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 16,2,155,258,miss,Dirk Nowitzki,11.0,2-pointer,2002
Nov 16,2,96,76,miss,Dirk Nowitzki,17.0,2-pointer,2002
Nov 16,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 16,3,141,117,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 16,3,183,368,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 16,3,62,118,miss,Dirk Nowitzki,12.0,2-pointer,2002
Nov 16,4,193,183,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 16,4,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 16,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 16,4,170,174,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 16,4,52,145,miss,Dirk Nowitzki,10.0,2-pointer,2002
Nov 16,4,292,281,make,Dirk Nowitzki,25.0,3-pointer,2002
Nov 19,1,124,338,miss,Dirk Nowitzki,12.0,2-pointer,2002
Nov 19,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 19,1,188,217,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 19,1,208,154,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 19,1,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 19,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 19,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 19,2,265,360,make,Dirk Nowitzki,25.0,3-pointer,2002
Nov 19,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 19,2,195,255,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 19,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 19,3,185,335,make,Dirk Nowitzki,17.0,2-pointer,2002
Nov 19,3,195,266,make,Dirk Nowitzki,15.0,2-pointer,2002
Nov 19,3,195,283,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 19,3,200,440,miss,Dirk Nowitzki,25.0,3-pointer,2002
Nov 19,4,246,181,make,Dirk Nowitzki,20.0,2-pointer,2002
Nov 19,4,65,17,miss,Dirk Nowitzki,22.0,3-pointer,2002
Nov 19,4,91,343,miss,Dirk Nowitzki,11.0,2-pointer,2002
Nov 19,4,175,297,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 21,1,211,370,make,Dirk Nowitzki,21.0,2-pointer,2002
Nov 21,1,203,325,make,Dirk Nowitzki,18.0,2-pointer,2002
Nov 21,1,205,388,miss,Dirk Nowitzki,21.0,2-pointer,2002
Nov 21,1,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 21,1,185,332,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 21,1,145,437,miss,Dirk Nowitzki,22.0,2-pointer,2002
Nov 21,1,126,161,miss,Dirk Nowitzki,11.0,2-pointer,2002
Nov 21,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 21,2,68,312,miss,Dirk Nowitzki,7.0,2-pointer,2002
Nov 21,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 21,2,127,342,make,Dirk Nowitzki,13.0,2-pointer,2002
Nov 21,2,53,383,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 21,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 21,3,106,48,make,Dirk Nowitzki,20.0,2-pointer,2002
Nov 21,3,65,476,make,Dirk Nowitzki,24.0,3-pointer,2002
Nov 21,3,83,365,miss,Dirk Nowitzki,13.0,2-pointer,2002
Nov 21,3,127,380,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 21,3,109,155,miss,Dirk Nowitzki,10.0,2-pointer,2002
Nov 21,4,164,234,miss,Dirk Nowitzki,11.0,2-pointer,2002
Nov 21,4,244,312,make,Dirk Nowitzki,21.0,2-pointer,2002
Nov 21,4,150,64,miss,Dirk Nowitzki,20.0,2-pointer,2002
Nov 23,1,117,39,miss,Dirk Nowitzki,21.0,2-pointer,2002
Nov 23,1,101,470,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 23,1,287,207,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 23,1,226,72,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 23,1,172,291,miss,Dirk Nowitzki,13.0,2-pointer,2002
Nov 23,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 23,2,142,398,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 23,2,145,378,miss,Dirk Nowitzki,17.0,2-pointer,2002
Nov 23,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 23,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 23,3,53,440,make,Dirk Nowitzki,20.0,2-pointer,2002
Nov 23,3,183,440,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 23,3,187,445,miss,Dirk Nowitzki,25.0,3-pointer,2002
Nov 23,3,164,452,make,Dirk Nowitzki,24.0,3-pointer,2002
Nov 23,4,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Nov 23,4,270,146,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 23,4,57,450,make,Dirk Nowitzki,21.0,2-pointer,2002
Nov 23,4,53,447,make,Dirk Nowitzki,21.0,2-pointer,2002
Nov 23,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 23,4,164,135,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 23,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 27,1,96,87,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 27,1,223,422,make,Dirk Nowitzki,25.0,3-pointer,2002
Nov 27,1,155,373,make,Dirk Nowitzki,17.0,2-pointer,2002
Nov 27,2,141,345,miss,Dirk Nowitzki,14.0,2-pointer,2002
Nov 27,2,50,63,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 27,2,159,353,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 27,2,142,89,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 27,2,193,355,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 27,3,75,376,make,Dirk Nowitzki,14.0,2-pointer,2002
Nov 27,3,50,422,make,Dirk Nowitzki,18.0,2-pointer,2002
Nov 27,3,152,105,make,Dirk Nowitzki,17.0,2-pointer,2002
Nov 27,3,91,355,miss,Dirk Nowitzki,12.0,2-pointer,2002
Nov 27,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 27,3,95,417,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 27,3,76,391,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 27,3,223,246,make,Dirk Nowitzki,17.0,2-pointer,2002
Nov 28,1,285,345,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 28,1,129,94,miss,Dirk Nowitzki,17.0,2-pointer,2002
Nov 28,1,154,138,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 28,1,229,176,miss,Dirk Nowitzki,19.0,2-pointer,2002
Nov 28,1,47,480,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 28,2,58,251,make,Dirk Nowitzki,1.0,2-pointer,2002
Nov 28,2,88,278,make,Dirk Nowitzki,5.0,2-pointer,2002
Nov 28,2,127,87,miss,Dirk Nowitzki,17.0,2-pointer,2002
Nov 28,2,160,470,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 28,2,213,312,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 28,3,72,240,miss,Dirk Nowitzki,2.0,2-pointer,2002
Nov 28,3,52,68,miss,Dirk Nowitzki,17.0,2-pointer,2002
Nov 28,3,91,5,miss,Dirk Nowitzki,24.0,3-pointer,2002
Nov 28,3,118,388,make,Dirk Nowitzki,16.0,2-pointer,2002
Nov 28,3,50,248,make,Dirk Nowitzki,1.0,2-pointer,2002
Nov 28,3,63,399,miss,Dirk Nowitzki,16.0,2-pointer,2002
Nov 28,4,262,375,miss,Dirk Nowitzki,25.0,3-pointer,2002
Nov 28,4,239,407,miss,Dirk Nowitzki,25.0,3-pointer,2002
Nov 28,4,205,33,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 28,4,302,197,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 30,1,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 30,1,198,348,make,Dirk Nowitzki,18.0,2-pointer,2002
Nov 30,1,127,422,miss,Dirk Nowitzki,20.0,2-pointer,2002
Nov 30,1,95,388,make,Dirk Nowitzki,15.0,2-pointer,2002
Nov 30,3,55,409,miss,Dirk Nowitzki,17.0,2-pointer,2002
Nov 30,3,252,404,miss,Dirk Nowitzki,26.0,3-pointer,2002
Nov 30,3,195,133,miss,Dirk Nowitzki,18.0,2-pointer,2002
Nov 30,3,55,89,miss,Dirk Nowitzki,15.0,2-pointer,2002
Nov 30,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Nov 30,4,164,460,make,Dirk Nowitzki,25.0,3-pointer,2002
Dec 2,1,224,151,make,Dirk Nowitzki,20.0,2-pointer,2002
Dec 2,1,180,240,make,Dirk Nowitzki,13.0,2-pointer,2002
Dec 2,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 2,1,226,240,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 2,1,73,64,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 2,1,167,99,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 2,2,173,225,miss,Dirk Nowitzki,12.0,2-pointer,2002
Dec 2,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 2,2,249,184,miss,Dirk Nowitzki,21.0,2-pointer,2002
Dec 2,3,50,20,miss,Dirk Nowitzki,22.0,3-pointer,2002
Dec 2,3,53,79,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 2,3,129,115,miss,Dirk Nowitzki,15.0,2-pointer,2002
Dec 2,3,394,115,miss,Dirk Nowitzki,37.0,3-pointer,2002
Dec 2,4,78,269,miss,Dirk Nowitzki,4.0,2-pointer,2002
Dec 2,4,141,421,make,Dirk Nowitzki,20.0,2-pointer,2002
Dec 2,4,81,332,miss,Dirk Nowitzki,10.0,2-pointer,2002
Dec 2,4,113,81,make,Dirk Nowitzki,17.0,2-pointer,2002
Dec 2,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 2,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 2,4,58,13,make,Dirk Nowitzki,23.0,3-pointer,2002
Dec 4,1,44,64,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 4,1,134,84,make,Dirk Nowitzki,18.0,2-pointer,2002
Dec 4,1,167,452,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 4,1,185,109,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 4,1,274,145,make,Dirk Nowitzki,24.0,3-pointer,2002
Dec 4,1,149,389,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 4,1,57,194,miss,Dirk Nowitzki,5.0,2-pointer,2002
Dec 4,1,200,439,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 4,2,96,18,make,Dirk Nowitzki,23.0,3-pointer,2002
Dec 4,2,190,77,miss,Dirk Nowitzki,21.0,2-pointer,2002
Dec 4,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 4,2,126,18,make,Dirk Nowitzki,23.0,3-pointer,2002
Dec 4,2,67,468,make,Dirk Nowitzki,23.0,3-pointer,2002
Dec 4,3,145,17,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 4,3,127,194,miss,Dirk Nowitzki,9.0,2-pointer,2002
Dec 4,3,198,54,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 4,4,254,292,miss,Dirk Nowitzki,21.0,2-pointer,2002
Dec 4,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 4,4,200,46,make,Dirk Nowitzki,25.0,3-pointer,2002
Dec 4,4,201,255,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 6,1,244,77,make,Dirk Nowitzki,25.0,3-pointer,2002
Dec 6,2,210,442,make,Dirk Nowitzki,26.0,3-pointer,2002
Dec 6,2,52,449,make,Dirk Nowitzki,21.0,2-pointer,2002
Dec 6,2,234,412,make,Dirk Nowitzki,25.0,3-pointer,2002
Dec 6,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 6,3,177,337,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 6,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 6,3,160,238,miss,Dirk Nowitzki,11.0,2-pointer,2002
Dec 6,3,234,421,make,Dirk Nowitzki,26.0,3-pointer,2002
Dec 6,4,127,412,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 6,4,170,178,miss,Dirk Nowitzki,14.0,2-pointer,2002
Dec 7,1,292,227,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 7,1,47,355,make,Dirk Nowitzki,12.0,2-pointer,2002
Dec 7,1,203,381,miss,Dirk Nowitzki,21.0,2-pointer,2002
Dec 7,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 7,2,195,140,make,Dirk Nowitzki,18.0,2-pointer,2002
Dec 7,2,67,375,make,Dirk Nowitzki,14.0,2-pointer,2002
Dec 7,3,53,58,make,Dirk Nowitzki,18.0,2-pointer,2002
Dec 7,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 7,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 7,3,182,140,make,Dirk Nowitzki,17.0,2-pointer,2002
Dec 7,3,96,222,miss,Dirk Nowitzki,5.0,2-pointer,2002
Dec 7,3,177,150,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 7,4,287,150,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 7,4,113,434,miss,Dirk Nowitzki,20.0,2-pointer,2002
Dec 7,4,160,235,make,Dirk Nowitzki,11.0,2-pointer,2002
Dec 7,4,260,380,make,Dirk Nowitzki,25.0,3-pointer,2002
Dec 7,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 7,4,155,378,miss,Dirk Nowitzki,17.0,2-pointer,2002
Dec 7,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 10,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 10,1,86,107,miss,Dirk Nowitzki,14.0,2-pointer,2002
Dec 10,1,65,468,miss,Dirk Nowitzki,23.0,3-pointer,2002
Dec 17,1,73,94,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 17,1,50,476,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 17,1,216,332,make,Dirk Nowitzki,19.0,2-pointer,2002
Dec 17,1,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 17,1,126,49,make,Dirk Nowitzki,21.0,2-pointer,2002
Dec 17,1,116,89,make,Dirk Nowitzki,16.0,2-pointer,2002
Dec 17,1,41,8,miss,Dirk Nowitzki,23.0,3-pointer,2002
Dec 17,3,290,317,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 17,3,72,447,make,Dirk Nowitzki,21.0,2-pointer,2002
Dec 17,3,234,274,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 17,3,287,174,make,Dirk Nowitzki,25.0,3-pointer,2002
Dec 17,3,272,130,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 17,3,218,66,make,Dirk Nowitzki,24.0,3-pointer,2002
Dec 17,3,73,429,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 17,4,251,238,miss,Dirk Nowitzki,20.0,2-pointer,2002
Dec 18,1,73,112,miss,Dirk Nowitzki,13.0,2-pointer,2002
Dec 18,1,208,440,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 18,1,195,347,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 18,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 18,1,76,394,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 18,2,50,481,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 18,2,129,437,make,Dirk Nowitzki,21.0,2-pointer,2002
Dec 18,3,165,127,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 18,3,274,353,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 18,4,183,449,make,Dirk Nowitzki,25.0,3-pointer,2002
Dec 18,4,139,401,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 18,4,165,455,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 18,4,108,407,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 20,1,252,102,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 20,1,147,350,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 20,1,53,422,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 20,1,246,212,make,Dirk Nowitzki,20.0,2-pointer,2002
Dec 20,1,58,43,make,Dirk Nowitzki,20.0,2-pointer,2002
Dec 20,1,285,383,make,Dirk Nowitzki,28.0,3-pointer,2002
Dec 20,2,178,192,make,Dirk Nowitzki,14.0,2-pointer,2002
Dec 20,2,290,279,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 20,2,198,322,miss,Dirk Nowitzki,17.0,2-pointer,2002
Dec 20,2,52,353,make,Dirk Nowitzki,11.0,2-pointer,2002
Dec 20,2,91,472,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 20,3,81,468,miss,Dirk Nowitzki,23.0,3-pointer,2002
Dec 20,3,193,112,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 20,3,229,358,miss,Dirk Nowitzki,21.0,2-pointer,2002
Dec 20,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 20,4,287,211,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 20,4,68,414,miss,Dirk Nowitzki,17.0,2-pointer,2002
Dec 20,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 23,1,159,422,make,Dirk Nowitzki,21.0,2-pointer,2002
Dec 23,1,241,79,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 23,1,164,224,miss,Dirk Nowitzki,12.0,2-pointer,2002
Dec 23,1,91,258,miss,Dirk Nowitzki,4.0,2-pointer,2002
Dec 23,2,86,196,make,Dirk Nowitzki,6.0,2-pointer,2002
Dec 23,2,83,171,miss,Dirk Nowitzki,8.0,2-pointer,2002
Dec 23,2,37,48,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 23,2,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 23,2,95,430,make,Dirk Nowitzki,20.0,2-pointer,2002
Dec 23,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 23,3,200,383,miss,Dirk Nowitzki,21.0,2-pointer,2002
Dec 23,3,198,327,miss,Dirk Nowitzki,17.0,2-pointer,2002
Dec 23,3,195,404,make,Dirk Nowitzki,22.0,2-pointer,2002
Dec 23,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 23,4,80,478,miss,Dirk Nowitzki,24.0,3-pointer,2002
Dec 23,4,126,268,miss,Dirk Nowitzki,8.0,2-pointer,2002
Dec 23,4,188,214,make,Dirk Nowitzki,14.0,2-pointer,2002
Dec 23,4,187,192,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 23,4,50,64,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 23,4,88,49,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 23,4,137,122,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 23,4,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 23,4,95,115,miss,Dirk Nowitzki,13.0,2-pointer,2002
Dec 26,1,275,150,make,Dirk Nowitzki,24.0,3-pointer,2002
Dec 26,1,203,342,make,Dirk Nowitzki,18.0,2-pointer,2002
Dec 26,1,122,384,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 26,1,190,299,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 26,1,52,383,miss,Dirk Nowitzki,14.0,2-pointer,2002
Dec 26,1,196,135,make,Dirk Nowitzki,18.0,2-pointer,2002
Dec 26,2,162,381,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 26,2,101,350,make,Dirk Nowitzki,12.0,2-pointer,2002
Dec 26,2,109,399,make,Dirk Nowitzki,17.0,2-pointer,2002
Dec 26,3,67,380,miss,Dirk Nowitzki,14.0,2-pointer,2002
Dec 26,3,63,417,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 26,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 26,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 26,3,183,215,miss,Dirk Nowitzki,14.0,2-pointer,2002
Dec 26,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 26,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 26,4,70,375,make,Dirk Nowitzki,14.0,2-pointer,2002
Dec 26,4,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 26,4,108,188,miss,Dirk Nowitzki,8.0,2-pointer,2002
Dec 26,4,137,250,miss,Dirk Nowitzki,9.0,2-pointer,2002
Dec 26,4,60,386,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 26,4,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 28,1,72,95,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 28,1,67,82,make,Dirk Nowitzki,16.0,2-pointer,2002
Dec 28,1,65,79,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 28,1,62,84,make,Dirk Nowitzki,16.0,2-pointer,2002
Dec 28,1,72,430,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 28,1,160,102,make,Dirk Nowitzki,18.0,2-pointer,2002
Dec 28,1,67,434,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 28,2,236,224,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 28,2,144,363,make,Dirk Nowitzki,15.0,2-pointer,2002
Dec 28,2,226,421,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 28,2,121,297,miss,Dirk Nowitzki,9.0,2-pointer,2002
Dec 28,2,137,238,make,Dirk Nowitzki,9.0,2-pointer,2002
Dec 28,2,203,264,miss,Dirk Nowitzki,15.0,2-pointer,2002
Dec 28,2,55,483,make,Dirk Nowitzki,24.0,3-pointer,2002
Dec 28,3,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 28,3,85,419,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 28,3,236,278,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 28,3,213,166,make,Dirk Nowitzki,18.0,2-pointer,2002
Dec 30,1,104,360,make,Dirk Nowitzki,13.0,2-pointer,2002
Dec 30,1,265,360,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 30,1,106,429,make,Dirk Nowitzki,20.0,2-pointer,2002
Dec 30,1,50,240,make,Dirk Nowitzki,0.0,2-pointer,2002
Dec 30,1,237,294,miss,Dirk Nowitzki,19.0,2-pointer,2002
Dec 30,1,70,110,make,Dirk Nowitzki,13.0,2-pointer,2002
Dec 30,2,80,61,miss,Dirk Nowitzki,18.0,2-pointer,2002
Dec 30,2,228,399,make,Dirk Nowitzki,24.0,3-pointer,2002
Dec 30,2,62,77,miss,Dirk Nowitzki,16.0,2-pointer,2002
Dec 30,2,50,87,miss,Dirk Nowitzki,15.0,2-pointer,2002
Dec 30,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer,2002
Dec 30,3,293,289,miss,Dirk Nowitzki,25.0,3-pointer,2002
Dec 30,3,75,286,make,Dirk Nowitzki,5.0,2-pointer,2002
