Date,Quarter,Top,Left,Result,Player,Distance (ft),ShotType
Jan 21,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 21,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 21,2,144,150,make,Dirk Nowitzki,13.0,2-pointer
Jan 21,2,106,450,miss,Dirk Nowitzki,22.0,2-pointer
Jan 21,2,55,472,miss,Dirk Nowitzki,23.0,3-pointer
Jan 21,2,72,417,make,Dirk Nowitzki,18.0,2-pointer
Jan 21,3,104,189,miss,Dirk Nowitzki,7.0,2-pointer
Jan 21,3,164,422,make,Dirk Nowitzki,21.0,2-pointer
Jan 21,4,196,366,miss,Dirk Nowitzki,19.0,2-pointer
Jan 21,4,264,110,miss,Dirk Nowitzki,25.0,3-pointer
Jan 21,4,210,58,make,Dirk Nowitzki,24.0,3-pointer
Jan 21,4,242,388,make,Dirk Nowitzki,24.0,3-pointer
Jan 23,1,31,384,make,Dirk Nowitzki,15.0,2-pointer
Jan 23,1,88,332,make,Dirk Nowitzki,10.0,2-pointer
Jan 23,1,303,260,make,Dirk Nowitzki,25.0,3-pointer
Jan 23,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 23,1,144,335,miss,Dirk Nowitzki,13.0,2-pointer
Jan 23,1,45,82,make,Dirk Nowitzki,16.0,2-pointer
Jan 23,1,254,380,miss,Dirk Nowitzki,25.0,3-pointer
Jan 23,2,152,173,make,Dirk Nowitzki,12.0,2-pointer
Jan 23,2,168,95,miss,Dirk Nowitzki,19.0,2-pointer
Jan 23,2,254,248,make,Dirk Nowitzki,20.0,2-pointer
Jan 23,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Jan 23,3,216,449,make,Dirk Nowitzki,27.0,3-pointer
Jan 23,3,173,128,make,Dirk Nowitzki,17.0,2-pointer
Jan 23,3,68,194,make,Dirk Nowitzki,5.0,2-pointer
Jan 23,3,198,452,miss,Dirk Nowitzki,26.0,3-pointer
Jan 23,3,57,412,make,Dirk Nowitzki,17.0,2-pointer
Jan 23,3,126,253,make,Dirk Nowitzki,8.0,2-pointer
Jan 23,4,96,384,miss,Dirk Nowitzki,15.0,2-pointer
Jan 23,4,254,399,miss,Dirk Nowitzki,26.0,3-pointer
Jan 24,1,211,125,make,Dirk Nowitzki,20.0,2-pointer
Jan 24,1,277,161,make,Dirk Nowitzki,24.0,3-pointer
Jan 24,1,67,146,make,Dirk Nowitzki,10.0,2-pointer
Jan 24,1,172,452,miss,Dirk Nowitzki,24.0,3-pointer
Jan 24,1,172,409,make,Dirk Nowitzki,21.0,2-pointer
Jan 24,1,175,283,miss,Dirk Nowitzki,13.0,2-pointer
Jan 24,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Jan 24,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 24,1,164,227,miss,Dirk Nowitzki,11.0,2-pointer
Jan 24,2,98,391,miss,Dirk Nowitzki,16.0,2-pointer
Jan 24,3,172,130,miss,Dirk Nowitzki,16.0,2-pointer
Jan 24,3,216,335,make,Dirk Nowitzki,19.0,2-pointer
Jan 24,3,114,79,miss,Dirk Nowitzki,17.0,2-pointer
Jan 24,3,188,35,miss,Dirk Nowitzki,25.0,3-pointer
Jan 24,3,126,135,miss,Dirk Nowitzki,13.0,2-pointer
Jan 24,3,73,380,make,Dirk Nowitzki,14.0,2-pointer
Jan 24,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Jan 24,4,99,100,miss,Dirk Nowitzki,15.0,2-pointer
Jan 24,4,208,51,make,Dirk Nowitzki,25.0,3-pointer
Jan 24,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 26,1,62,453,make,Dirk Nowitzki,21.0,2-pointer
Jan 26,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 26,1,116,403,make,Dirk Nowitzki,18.0,2-pointer
Jan 26,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 26,1,85,472,miss,Dirk Nowitzki,23.0,3-pointer
Jan 26,2,185,41,miss,Dirk Nowitzki,24.0,3-pointer
Jan 26,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Jan 26,2,231,74,make,Dirk Nowitzki,25.0,3-pointer
Jan 26,3,216,102,miss,Dirk Nowitzki,22.0,2-pointer
Jan 26,3,72,365,miss,Dirk Nowitzki,13.0,2-pointer
Jan 26,4,254,376,miss,Dirk Nowitzki,25.0,3-pointer
Jan 26,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 26,4,246,393,miss,Dirk Nowitzki,25.0,3-pointer
Jan 26,4,90,422,miss,Dirk Nowitzki,19.0,2-pointer
Jan 29,1,198,384,miss,Dirk Nowitzki,21.0,2-pointer
Jan 29,1,164,188,make,Dirk Nowitzki,13.0,2-pointer
Jan 29,1,127,376,make,Dirk Nowitzki,16.0,2-pointer
Jan 29,1,228,109,miss,Dirk Nowitzki,22.0,2-pointer
Jan 29,1,233,416,miss,Dirk Nowitzki,25.0,3-pointer
Jan 29,1,262,370,miss,Dirk Nowitzki,25.0,3-pointer
Jan 29,2,131,246,make,Dirk Nowitzki,8.0,2-pointer
Jan 29,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 29,3,63,468,make,Dirk Nowitzki,23.0,3-pointer
Jan 29,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 29,3,246,399,miss,Dirk Nowitzki,25.0,3-pointer
Jan 29,3,164,215,miss,Dirk Nowitzki,12.0,2-pointer
Jan 29,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Jan 29,3,256,89,miss,Dirk Nowitzki,26.0,3-pointer
Jan 29,3,290,143,miss,Dirk Nowitzki,26.0,3-pointer
Jan 29,4,198,358,make,Dirk Nowitzki,19.0,2-pointer
Jan 29,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 29,4,219,370,make,Dirk Nowitzki,21.0,2-pointer
Jan 29,4,257,384,make,Dirk Nowitzki,25.0,3-pointer
Jan 29,4,269,378,make,Dirk Nowitzki,26.0,3-pointer
Jan 30,1,256,375,miss,Dirk Nowitzki,25.0,3-pointer
Jan 30,1,141,168,make,Dirk Nowitzki,12.0,2-pointer
Jan 30,1,75,404,make,Dirk Nowitzki,17.0,2-pointer
Jan 30,1,288,296,miss,Dirk Nowitzki,24.0,3-pointer
Jan 30,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 30,1,219,139,miss,Dirk Nowitzki,20.0,2-pointer
Jan 30,1,86,432,make,Dirk Nowitzki,20.0,2-pointer
Jan 30,1,198,100,make,Dirk Nowitzki,20.0,2-pointer
Jan 30,1,200,360,miss,Dirk Nowitzki,19.0,2-pointer
Jan 30,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Jan 30,3,226,417,make,Dirk Nowitzki,25.0,3-pointer
Jan 30,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 30,3,141,473,miss,Dirk Nowitzki,25.0,3-pointer
Jan 30,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 30,4,205,224,miss,Dirk Nowitzki,16.0,2-pointer
Jan 30,4,193,243,make,Dirk Nowitzki,14.0,2-pointer
Jan 30,4,277,343,make,Dirk Nowitzki,25.0,3-pointer
Jan 30,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Jan 30,4,111,311,make,Dirk Nowitzki,9.0,2-pointer
Feb 1,1,50,15,make,Dirk Nowitzki,23.0,3-pointer
Feb 1,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 1,1,178,309,make,Dirk Nowitzki,15.0,2-pointer
Feb 1,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 1,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 1,2,198,191,make,Dirk Nowitzki,16.0,2-pointer
Feb 1,2,177,225,make,Dirk Nowitzki,13.0,2-pointer
Feb 1,2,249,378,miss,Dirk Nowitzki,24.0,3-pointer
Feb 1,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 1,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 1,3,236,222,miss,Dirk Nowitzki,19.0,2-pointer
Feb 1,3,137,148,miss,Dirk Nowitzki,13.0,2-pointer
Feb 1,3,267,138,miss,Dirk Nowitzki,24.0,3-pointer
Feb 1,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 1,3,88,407,make,Dirk Nowitzki,17.0,2-pointer
Feb 3,1,119,470,miss,Dirk Nowitzki,24.0,3-pointer
Feb 3,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 3,1,24,399,make,Dirk Nowitzki,16.0,2-pointer
Feb 3,1,185,241,make,Dirk Nowitzki,14.0,2-pointer
Feb 3,1,122,453,make,Dirk Nowitzki,22.0,2-pointer
Feb 3,2,229,348,miss,Dirk Nowitzki,21.0,2-pointer
Feb 3,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 3,2,239,394,miss,Dirk Nowitzki,24.0,3-pointer
Feb 3,2,37,475,make,Dirk Nowitzki,24.0,3-pointer
Feb 3,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 3,2,175,442,miss,Dirk Nowitzki,24.0,3-pointer
Feb 3,2,298,217,miss,Dirk Nowitzki,25.0,3-pointer
Feb 3,3,259,366,miss,Dirk Nowitzki,24.0,3-pointer
Feb 3,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 3,3,205,132,miss,Dirk Nowitzki,19.0,2-pointer
Feb 3,3,274,338,miss,Dirk Nowitzki,24.0,3-pointer
Feb 3,3,249,352,miss,Dirk Nowitzki,23.0,2-pointer
Feb 3,3,60,201,miss,Dirk Nowitzki,4.0,2-pointer
Feb 3,4,132,348,make,Dirk Nowitzki,14.0,2-pointer
Feb 3,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 3,4,205,264,make,Dirk Nowitzki,16.0,2-pointer
Feb 3,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 3,4,183,411,miss,Dirk Nowitzki,22.0,2-pointer
Feb 4,1,149,380,miss,Dirk Nowitzki,17.0,2-pointer
Feb 4,1,109,260,miss,Dirk Nowitzki,6.0,2-pointer
Feb 4,1,213,127,miss,Dirk Nowitzki,20.0,2-pointer
Feb 4,1,260,361,miss,Dirk Nowitzki,24.0,3-pointer
Feb 4,2,81,317,miss,Dirk Nowitzki,8.0,2-pointer
Feb 4,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 4,2,104,445,miss,Dirk Nowitzki,21.0,2-pointer
Feb 4,2,116,404,miss,Dirk Nowitzki,18.0,2-pointer
Feb 4,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 4,2,90,337,make,Dirk Nowitzki,10.0,2-pointer
Feb 4,2,104,269,make,Dirk Nowitzki,6.0,2-pointer
Feb 4,3,111,424,make,Dirk Nowitzki,19.0,2-pointer
Feb 4,3,116,112,miss,Dirk Nowitzki,14.0,2-pointer
Feb 4,3,210,429,miss,Dirk Nowitzki,25.0,3-pointer
Feb 4,4,127,322,miss,Dirk Nowitzki,11.0,2-pointer
Feb 4,4,136,434,make,Dirk Nowitzki,21.0,2-pointer
Feb 4,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 4,4,173,123,make,Dirk Nowitzki,17.0,2-pointer
Feb 4,4,80,424,make,Dirk Nowitzki,19.0,2-pointer
Feb 4,4,205,145,miss,Dirk Nowitzki,18.0,2-pointer
Feb 4,4,103,248,make,Dirk Nowitzki,5.0,2-pointer
Feb 4,4,103,332,miss,Dirk Nowitzki,11.0,2-pointer
Feb 11,1,290,271,make,Dirk Nowitzki,24.0,3-pointer
Feb 11,1,41,472,make,Dirk Nowitzki,23.0,3-pointer
Feb 11,1,122,297,make,Dirk Nowitzki,9.0,2-pointer
Feb 11,1,42,426,miss,Dirk Nowitzki,19.0,2-pointer
Feb 11,1,32,416,miss,Dirk Nowitzki,18.0,2-pointer
Feb 11,2,167,287,miss,Dirk Nowitzki,13.0,2-pointer
Feb 11,2,260,370,miss,Dirk Nowitzki,25.0,3-pointer
Feb 11,2,150,105,miss,Dirk Nowitzki,17.0,2-pointer
Feb 11,2,173,23,make,Dirk Nowitzki,25.0,3-pointer
Feb 11,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 11,3,68,406,miss,Dirk Nowitzki,17.0,2-pointer
Feb 11,3,295,276,make,Dirk Nowitzki,25.0,3-pointer
Feb 11,3,36,468,make,Dirk Nowitzki,23.0,3-pointer
Feb 11,3,218,343,miss,Dirk Nowitzki,20.0,2-pointer
Feb 11,3,216,54,make,Dirk Nowitzki,25.0,3-pointer
Feb 11,4,58,406,miss,Dirk Nowitzki,17.0,2-pointer
Feb 11,4,91,77,miss,Dirk Nowitzki,17.0,2-pointer
Feb 11,4,180,460,miss,Dirk Nowitzki,26.0,3-pointer
Feb 11,4,129,407,make,Dirk Nowitzki,18.0,2-pointer
Feb 11,4,159,240,make,Dirk Nowitzki,11.0,2-pointer
Feb 11,4,193,389,make,Dirk Nowitzki,21.0,2-pointer
Feb 12,1,72,414,make,Dirk Nowitzki,18.0,2-pointer
Feb 12,1,53,135,miss,Dirk Nowitzki,11.0,2-pointer
Feb 12,1,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 12,1,182,342,miss,Dirk Nowitzki,17.0,2-pointer
Feb 12,1,37,350,make,Dirk Nowitzki,11.0,2-pointer
Feb 12,1,31,383,make,Dirk Nowitzki,14.0,2-pointer
Feb 12,1,86,161,make,Dirk Nowitzki,9.0,2-pointer
Feb 12,2,109,135,miss,Dirk Nowitzki,12.0,2-pointer
Feb 12,2,129,296,make,Dirk Nowitzki,10.0,2-pointer
Feb 12,2,145,127,miss,Dirk Nowitzki,15.0,2-pointer
Feb 12,3,73,125,make,Dirk Nowitzki,12.0,2-pointer
Feb 12,3,45,89,make,Dirk Nowitzki,15.0,2-pointer
Feb 12,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 12,3,180,404,make,Dirk Nowitzki,21.0,2-pointer
Feb 12,3,114,403,miss,Dirk Nowitzki,18.0,2-pointer
Feb 12,3,119,480,miss,Dirk Nowitzki,25.0,3-pointer
Feb 12,4,114,340,miss,Dirk Nowitzki,12.0,2-pointer
Feb 12,4,168,467,miss,Dirk Nowitzki,26.0,3-pointer
Feb 12,4,144,350,make,Dirk Nowitzki,14.0,2-pointer
Feb 12,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 12,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 12,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 12,4,208,440,miss,Dirk Nowitzki,25.0,3-pointer
Feb 14,1,111,120,make,Dirk Nowitzki,13.0,2-pointer
Feb 14,1,63,376,make,Dirk Nowitzki,14.0,2-pointer
Feb 14,1,252,399,miss,Dirk Nowitzki,26.0,3-pointer
Feb 14,1,27,465,make,Dirk Nowitzki,23.0,3-pointer
Feb 14,1,251,389,make,Dirk Nowitzki,25.0,3-pointer
Feb 14,1,55,375,make,Dirk Nowitzki,14.0,2-pointer
Feb 14,2,224,426,miss,Dirk Nowitzki,25.0,3-pointer
Feb 14,2,226,427,miss,Dirk Nowitzki,26.0,3-pointer
Feb 14,2,88,360,make,Dirk Nowitzki,13.0,2-pointer
Feb 14,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 14,3,167,97,make,Dirk Nowitzki,18.0,2-pointer
Feb 14,3,175,376,miss,Dirk Nowitzki,18.0,2-pointer
Feb 14,3,180,347,miss,Dirk Nowitzki,17.0,2-pointer
Feb 14,3,129,389,miss,Dirk Nowitzki,17.0,2-pointer
Feb 14,3,122,368,make,Dirk Nowitzki,15.0,2-pointer
Feb 14,3,108,353,make,Dirk Nowitzki,13.0,2-pointer
Feb 14,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 14,4,170,189,make,Dirk Nowitzki,13.0,2-pointer
Feb 14,4,290,168,miss,Dirk Nowitzki,25.0,3-pointer
Feb 15,1,137,426,make,Dirk Nowitzki,21.0,2-pointer
Feb 15,1,218,306,make,Dirk Nowitzki,18.0,2-pointer
Feb 15,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 15,1,183,73,make,Dirk Nowitzki,21.0,2-pointer
Feb 15,1,180,335,miss,Dirk Nowitzki,16.0,2-pointer
Feb 15,1,231,166,miss,Dirk Nowitzki,20.0,2-pointer
Feb 15,2,272,143,miss,Dirk Nowitzki,24.0,3-pointer
Feb 15,2,218,317,miss,Dirk Nowitzki,18.0,2-pointer
Feb 15,2,42,105,miss,Dirk Nowitzki,14.0,2-pointer
Feb 15,2,234,398,make,Dirk Nowitzki,24.0,3-pointer
Feb 15,2,257,380,miss,Dirk Nowitzki,25.0,3-pointer
Feb 15,3,198,437,miss,Dirk Nowitzki,25.0,3-pointer
Feb 15,3,142,148,miss,Dirk Nowitzki,13.0,2-pointer
Feb 15,3,72,153,miss,Dirk Nowitzki,9.0,2-pointer
Feb 15,3,122,327,miss,Dirk Nowitzki,11.0,2-pointer
Feb 15,3,265,357,miss,Dirk Nowitzki,24.0,3-pointer
Feb 15,4,129,417,miss,Dirk Nowitzki,19.0,2-pointer
Feb 15,4,142,319,make,Dirk Nowitzki,12.0,2-pointer
Feb 15,4,150,396,miss,Dirk Nowitzki,19.0,2-pointer
Feb 15,4,185,276,make,Dirk Nowitzki,14.0,2-pointer
Feb 18,1,223,72,make,Dirk Nowitzki,24.0,3-pointer
Feb 18,1,96,414,make,Dirk Nowitzki,18.0,2-pointer
Feb 18,1,109,211,miss,Dirk Nowitzki,7.0,2-pointer
Feb 18,1,244,384,miss,Dirk Nowitzki,24.0,3-pointer
Feb 18,1,60,38,miss,Dirk Nowitzki,20.0,2-pointer
Feb 18,1,224,69,make,Dirk Nowitzki,24.0,3-pointer
Feb 18,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 18,2,108,324,miss,Dirk Nowitzki,10.0,2-pointer
Feb 18,2,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 18,2,114,439,miss,Dirk Nowitzki,21.0,2-pointer
Feb 18,3,190,217,make,Dirk Nowitzki,14.0,2-pointer
Feb 18,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 20,1,90,444,miss,Dirk Nowitzki,21.0,2-pointer
Feb 20,1,252,380,miss,Dirk Nowitzki,25.0,3-pointer
Feb 20,1,98,137,make,Dirk Nowitzki,11.0,2-pointer
Feb 20,1,265,118,miss,Dirk Nowitzki,25.0,3-pointer
Feb 20,1,272,146,make,Dirk Nowitzki,24.0,3-pointer
Feb 20,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 20,2,91,324,miss,Dirk Nowitzki,9.0,2-pointer
Feb 20,2,122,421,make,Dirk Nowitzki,19.0,2-pointer
Feb 20,2,176,358,miss,Dirk Nowitzki,17.0,2-pointer
Feb 20,3,288,261,miss,Dirk Nowitzki,24.0,3-pointer
Feb 20,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 20,3,60,468,miss,Dirk Nowitzki,23.0,3-pointer
Feb 20,3,198,394,make,Dirk Nowitzki,21.0,2-pointer
Feb 20,3,234,77,miss,Dirk Nowitzki,25.0,3-pointer
Feb 20,4,251,370,miss,Dirk Nowitzki,24.0,3-pointer
Feb 20,4,60,472,make,Dirk Nowitzki,23.0,3-pointer
Feb 20,4,42,8,miss,Dirk Nowitzki,23.0,3-pointer
Feb 21,1,182,445,miss,Dirk Nowitzki,24.0,3-pointer
Feb 21,1,190,248,make,Dirk Nowitzki,14.0,2-pointer
Feb 21,1,203,127,miss,Dirk Nowitzki,19.0,2-pointer
Feb 21,2,206,375,miss,Dirk Nowitzki,21.0,2-pointer
Feb 21,2,136,389,make,Dirk Nowitzki,17.0,2-pointer
Feb 21,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 21,2,70,465,miss,Dirk Nowitzki,23.0,3-pointer
Feb 21,2,216,196,make,Dirk Nowitzki,17.0,2-pointer
Feb 21,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 21,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 21,3,257,234,miss,Dirk Nowitzki,21.0,2-pointer
Feb 21,3,187,140,miss,Dirk Nowitzki,17.0,2-pointer
Feb 21,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 21,3,244,391,make,Dirk Nowitzki,25.0,3-pointer
Feb 21,3,165,463,make,Dirk Nowitzki,25.0,3-pointer
Feb 21,3,85,143,miss,Dirk Nowitzki,10.0,2-pointer
Feb 21,4,177,355,miss,Dirk Nowitzki,17.0,2-pointer
Feb 21,4,206,125,make,Dirk Nowitzki,19.0,2-pointer
Feb 21,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 21,4,86,375,miss,Dirk Nowitzki,14.0,2-pointer
Feb 23,1,144,401,miss,Dirk Nowitzki,19.0,2-pointer
Feb 23,1,185,189,miss,Dirk Nowitzki,14.0,2-pointer
Feb 23,1,70,426,miss,Dirk Nowitzki,19.0,2-pointer
Feb 23,1,237,35,miss,Dirk Nowitzki,28.0,3-pointer
Feb 23,1,226,268,miss,Dirk Nowitzki,18.0,2-pointer
Feb 23,2,50,235,make,Dirk Nowitzki,1.0,2-pointer
Feb 23,2,224,421,make,Dirk Nowitzki,25.0,3-pointer
Feb 23,2,65,268,miss,Dirk Nowitzki,3.0,2-pointer
Feb 23,2,150,291,miss,Dirk Nowitzki,11.0,2-pointer
Feb 23,3,178,179,make,Dirk Nowitzki,14.0,2-pointer
Feb 23,3,53,250,make,Dirk Nowitzki,1.0,2-pointer
Feb 23,3,256,384,miss,Dirk Nowitzki,25.0,3-pointer
Feb 23,3,170,411,make,Dirk Nowitzki,21.0,2-pointer
Feb 23,3,155,17,make,Dirk Nowitzki,25.0,3-pointer
Feb 23,3,31,427,make,Dirk Nowitzki,19.0,2-pointer
Feb 23,3,104,10,make,Dirk Nowitzki,24.0,3-pointer
Feb 23,3,137,403,miss,Dirk Nowitzki,18.0,2-pointer
Feb 23,4,116,49,make,Dirk Nowitzki,20.0,2-pointer
Feb 23,4,141,334,make,Dirk Nowitzki,13.0,2-pointer
Feb 23,4,175,28,miss,Dirk Nowitzki,25.0,3-pointer
Feb 23,4,208,48,miss,Dirk Nowitzki,25.0,3-pointer
Feb 23,1,150,174,make,Dirk Nowitzki,12.0,2-pointer
Feb 23,1,285,394,miss,Dirk Nowitzki,28.0,3-pointer
Feb 25,1,259,380,miss,Dirk Nowitzki,25.0,3-pointer
Feb 25,1,196,334,miss,Dirk Nowitzki,17.0,2-pointer
Feb 25,1,57,401,make,Dirk Nowitzki,16.0,2-pointer
Feb 25,1,283,376,make,Dirk Nowitzki,27.0,3-pointer
Feb 25,1,219,238,miss,Dirk Nowitzki,17.0,2-pointer
Feb 25,1,114,375,make,Dirk Nowitzki,15.0,2-pointer
Feb 25,1,239,63,miss,Dirk Nowitzki,26.0,3-pointer
Feb 25,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 25,1,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 25,2,193,343,make,Dirk Nowitzki,18.0,2-pointer
Feb 25,2,42,138,miss,Dirk Nowitzki,10.0,2-pointer
Feb 25,2,119,224,miss,Dirk Nowitzki,7.0,2-pointer
Feb 25,3,287,125,make,Dirk Nowitzki,26.0,3-pointer
Feb 25,3,150,365,make,Dirk Nowitzki,16.0,2-pointer
Feb 25,3,226,429,miss,Dirk Nowitzki,26.0,3-pointer
Feb 25,3,101,327,miss,Dirk Nowitzki,10.0,2-pointer
Feb 25,3,252,399,make,Dirk Nowitzki,26.0,3-pointer
Feb 25,3,288,352,miss,Dirk Nowitzki,26.0,3-pointer
Feb 25,4,121,360,make,Dirk Nowitzki,14.0,2-pointer
Feb 25,4,126,256,miss,Dirk Nowitzki,8.0,2-pointer
Feb 25,4,219,432,miss,Dirk Nowitzki,26.0,3-pointer
Feb 27,1,267,366,miss,Dirk Nowitzki,25.0,3-pointer
Feb 27,1,251,376,miss,Dirk Nowitzki,24.0,3-pointer
Feb 27,1,68,79,miss,Dirk Nowitzki,16.0,2-pointer
Feb 27,1,264,358,make,Dirk Nowitzki,24.0,3-pointer
Feb 27,1,175,169,make,Dirk Nowitzki,14.0,2-pointer
Feb 27,1,229,348,make,Dirk Nowitzki,21.0,2-pointer
Feb 27,2,160,409,make,Dirk Nowitzki,20.0,2-pointer
Feb 27,2,216,89,miss,Dirk Nowitzki,22.0,2-pointer
Feb 27,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 27,3,231,161,make,Dirk Nowitzki,20.0,2-pointer
Feb 27,3,119,407,make,Dirk Nowitzki,18.0,2-pointer
Feb 27,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Feb 27,3,162,455,miss,Dirk Nowitzki,24.0,3-pointer
Feb 27,3,254,107,make,Dirk Nowitzki,24.0,3-pointer
Feb 27,3,168,412,make,Dirk Nowitzki,21.0,2-pointer
Feb 27,3,106,99,make,Dirk Nowitzki,15.0,2-pointer
Feb 27,3,96,125,make,Dirk Nowitzki,12.0,2-pointer
Feb 27,4,228,406,miss,Dirk Nowitzki,24.0,3-pointer
Feb 27,4,109,396,miss,Dirk Nowitzki,17.0,2-pointer
Feb 27,4,50,440,make,Dirk Nowitzki,20.0,2-pointer
Feb 27,4,50,240,make,Dirk Nowitzki,0.0,2-pointer
Feb 27,4,80,398,miss,Dirk Nowitzki,16.0,2-pointer
Feb 27,1,62,82,miss,Dirk Nowitzki,16.0,2-pointer
Feb 27,1,98,207,miss,Dirk Nowitzki,6.0,2-pointer
Feb 27,1,67,393,miss,Dirk Nowitzki,15.0,2-pointer
Mar 1,1,129,396,miss,Dirk Nowitzki,17.0,2-pointer
Mar 1,1,219,69,miss,Dirk Nowitzki,24.0,3-pointer
Mar 1,1,162,59,make,Dirk Nowitzki,21.0,2-pointer
Mar 1,1,47,429,make,Dirk Nowitzki,19.0,2-pointer
Mar 1,2,85,267,miss,Dirk Nowitzki,4.0,2-pointer
Mar 1,2,86,169,miss,Dirk Nowitzki,8.0,2-pointer
Mar 1,2,210,54,miss,Dirk Nowitzki,25.0,3-pointer
Mar 1,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Mar 1,2,67,439,miss,Dirk Nowitzki,20.0,2-pointer
Mar 1,2,157,168,miss,Dirk Nowitzki,13.0,2-pointer
Mar 1,2,50,240,make,Dirk Nowitzki,0.0,2-pointer
Mar 1,3,137,375,miss,Dirk Nowitzki,16.0,2-pointer
Mar 1,3,246,289,miss,Dirk Nowitzki,20.0,2-pointer
Mar 1,3,109,40,miss,Dirk Nowitzki,21.0,2-pointer
Mar 1,3,58,472,make,Dirk Nowitzki,23.0,3-pointer
Mar 1,3,50,240,miss,Dirk Nowitzki,0.0,2-pointer
Mar 1,3,228,279,make,Dirk Nowitzki,18.0,2-pointer
Mar 1,3,234,403,make,Dirk Nowitzki,25.0,3-pointer
Mar 1,3,104,409,make,Dirk Nowitzki,18.0,2-pointer
Mar 1,3,292,211,make,Dirk Nowitzki,24.0,3-pointer
Mar 1,3,254,107,miss,Dirk Nowitzki,24.0,3-pointer
Mar 4,1,290,269,miss,Dirk Nowitzki,24.0,3-pointer
Mar 4,1,195,361,make,Dirk Nowitzki,19.0,2-pointer
Mar 4,1,259,363,miss,Dirk Nowitzki,24.0,3-pointer
Mar 4,2,98,325,miss,Dirk Nowitzki,10.0,2-pointer
Mar 4,2,144,444,miss,Dirk Nowitzki,22.0,2-pointer
Mar 4,3,50,240,make,Dirk Nowitzki,0.0,2-pointer
Mar 4,3,106,470,miss,Dirk Nowitzki,24.0,3-pointer
